,0,1,2
contig_18579_66,1.0,1.0,1.0
contig_18579_69,1.0,1.0,1.0
contig_18579_68,1.0,1.0,1.0
contig_18599_25,1.0,1.0,0.0
contig_18599_24,1.0,0.0,1.0
contig_18711_6,1.0,1.0,1.0
contig_18599_23,1.0,0.0,1.0
contig_18711_4,1.0,1.0,1.0
contig_18711_5,1.0,1.0,1.0
contig_18711_2,1.0,1.0,1.0
contig_18711_3,1.0,1.0,1.0
contig_18711_1,1.0,1.0,1.0
contig_18577_29,1.0,1.0,1.0
contig_18577_28,0.0,0.0,1.0
contig_18599_21,1.0,0.0,1.0
contig_18577_23,1.0,1.0,1.0
contig_18577_22,1.0,1.0,1.0
contig_18577_21,1.0,1.0,1.0
contig_18577_20,1.0,1.0,1.0
contig_18577_27,1.0,0.0,1.0
contig_18577_26,1.0,0.0,1.0
contig_18577_25,1.0,1.0,1.0
contig_18577_24,1.0,1.0,1.0
contig_18713_1,1.0,0.0,1.0
contig_18713_2,1.0,1.0,1.0
contig_18713_3,1.0,1.0,1.0
contig_18713_4,1.0,1.0,1.0
contig_18713_5,1.0,1.0,1.0
contig_18643_3,1.0,1.0,1.0
contig_18643_1,1.0,1.0,1.0
contig_18750_3,0.0,1.0,1.0
contig_18750_2,0.0,1.0,1.0
contig_18750_1,1.0,1.0,1.0
contig_18750_5,1.0,1.0,1.0
contig_18750_4,1.0,1.0,1.0
contig_18606_3,1.0,1.0,1.0
contig_18631_10,0.0,1.0,1.0
contig_18631_13,1.0,1.0,1.0
contig_18578_28,1.0,1.0,1.0
contig_18578_29,1.0,1.0,1.0
contig_18578_22,1.0,1.0,1.0
contig_18578_23,1.0,1.0,1.0
contig_18578_20,1.0,0.0,1.0
contig_18578_21,1.0,0.0,1.0
contig_18578_26,1.0,1.0,1.0
contig_18578_27,1.0,1.0,1.0
contig_18578_24,1.0,1.0,1.0
contig_18578_25,1.0,1.0,1.0
contig_18606_5,1.0,1.0,1.0
contig_18717_4,1.0,1.0,1.0
contig_18717_5,1.0,0.0,1.0
contig_18717_6,1.0,0.0,1.0
contig_18631_16,1.0,1.0,1.0
contig_18717_1,1.0,1.0,1.0
contig_18717_2,1.0,1.0,1.0
contig_18717_3,1.0,0.0,1.0
contig_18656_4,1.0,1.0,1.0
contig_18656_5,1.0,1.0,1.0
contig_18656_6,1.0,1.0,1.0
contig_18656_7,1.0,1.0,1.0
contig_18656_1,1.0,1.0,1.0
contig_18656_2,1.0,1.0,1.0
contig_18656_3,0.0,1.0,1.0
contig_18656_8,1.0,0.0,1.0
contig_18656_9,1.0,0.0,1.0
contig_18650_6,1.0,1.0,1.0
contig_18650_7,1.0,1.0,1.0
contig_18650_4,1.0,1.0,1.0
contig_18650_5,1.0,1.0,1.0
contig_18650_2,1.0,1.0,1.0
contig_18650_3,1.0,1.0,1.0
contig_18650_1,1.0,1.0,1.0
contig_18580_23,1.0,1.0,1.0
contig_18650_8,1.0,1.0,1.0
contig_18650_9,1.0,1.0,1.0
contig_18652_8,1.0,0.0,1.0
contig_18652_9,0.0,1.0,1.0
contig_18592_9,1.0,1.0,1.0
contig_18592_8,1.0,1.0,1.0
contig_18592_3,1.0,1.0,1.0
contig_18652_1,1.0,0.0,1.0
contig_18652_2,1.0,1.0,1.0
contig_18652_3,1.0,1.0,1.0
contig_18652_4,1.0,1.0,1.0
contig_18652_5,1.0,1.0,1.0
contig_18652_6,1.0,1.0,1.0
contig_18652_7,1.0,1.0,1.0
contig_18590_9,1.0,1.0,1.0
contig_18590_8,1.0,1.0,1.0
contig_18590_5,1.0,0.0,1.0
contig_18590_4,1.0,1.0,1.0
contig_18590_7,1.0,1.0,1.0
contig_18590_6,0.0,1.0,1.0
contig_18590_1,0.0,1.0,1.0
contig_18590_3,0.0,0.0,1.0
contig_18590_2,0.0,0.0,1.0
contig_18580_25,1.0,1.0,1.0
contig_18598_5,1.0,0.0,1.0
contig_18598_4,1.0,1.0,1.0
contig_18598_7,1.0,1.0,1.0
contig_18598_6,1.0,1.0,1.0
contig_18598_1,1.0,1.0,1.0
contig_18580_24,1.0,1.0,1.0
contig_18598_3,1.0,1.0,1.0
contig_18598_2,1.0,1.0,1.0
contig_18598_9,1.0,1.0,1.0
contig_18598_8,1.0,1.0,1.0
contig_18590_32,0.0,1.0,1.0
contig_18590_31,1.0,1.0,1.0
contig_18590_30,1.0,1.0,1.0
contig_18664_11,1.0,0.0,1.0
contig_18664_10,1.0,0.0,1.0
contig_18597_3,1.0,1.0,1.0
contig_18581_31,1.0,1.0,1.0
contig_18581_30,1.0,1.0,1.0
contig_18581_33,1.0,0.0,0.0
contig_18581_32,1.0,0.0,1.0
contig_18587_28,1.0,0.0,1.0
contig_18581_35,0.0,0.0,0.0
contig_18581_34,1.0,1.0,0.0
contig_18581_37,1.0,1.0,1.0
contig_18581_36,1.0,0.0,0.0
contig_18659_7,1.0,1.0,1.0
contig_18659_6,1.0,1.0,1.0
contig_18659_5,1.0,1.0,1.0
contig_18659_4,1.0,1.0,1.0
contig_18659_3,1.0,1.0,1.0
contig_18659_2,1.0,1.0,1.0
contig_18659_1,1.0,1.0,1.0
contig_18659_9,1.0,1.0,1.0
contig_18659_8,1.0,1.0,1.0
contig_18580_21,1.0,1.0,1.0
contig_18655_8,1.0,1.0,1.0
contig_18580_20,1.0,1.0,1.0
contig_18655_3,1.0,1.0,1.0
contig_18655_2,1.0,1.0,1.0
contig_18655_1,1.0,1.0,1.0
contig_18655_7,1.0,1.0,1.0
contig_18655_6,1.0,0.0,1.0
contig_18655_5,0.0,0.0,1.0
contig_18655_4,1.0,0.0,1.0
contig_18580_22,1.0,0.0,1.0
contig_18657_9,1.0,0.0,1.0
contig_18657_8,1.0,1.0,1.0
contig_18657_5,0.0,0.0,1.0
contig_18657_4,1.0,0.0,1.0
contig_18657_7,1.0,0.0,1.0
contig_18657_6,1.0,0.0,1.0
contig_18657_1,1.0,0.0,1.0
contig_18657_3,0.0,1.0,1.0
contig_18657_2,1.0,1.0,0.0
contig_18580_27,1.0,1.0,1.0
contig_18580_26,1.0,1.0,1.0
contig_18580_29,1.0,1.0,1.0
contig_18580_28,1.0,0.0,1.0
contig_18585_9,1.0,0.0,1.0
contig_18579_59,1.0,1.0,1.0
contig_18583_23,1.0,0.0,1.0
contig_18718_4,1.0,1.0,1.0
contig_18718_3,1.0,1.0,1.0
contig_18718_2,1.0,1.0,1.0
contig_18718_1,1.0,1.0,1.0
contig_18580_49,1.0,1.0,1.0
contig_18580_48,1.0,1.0,1.0
contig_18579_76,1.0,1.0,1.0
contig_18579_77,1.0,1.0,1.0
contig_18579_74,1.0,1.0,1.0
contig_18579_75,1.0,0.0,1.0
contig_18579_72,1.0,1.0,1.0
contig_18579_73,1.0,0.0,1.0
contig_18579_70,1.0,1.0,1.0
contig_18579_71,1.0,1.0,1.0
contig_18577_38,1.0,0.0,1.0
contig_18577_39,1.0,1.0,1.0
contig_18577_30,1.0,1.0,1.0
contig_18577_31,1.0,1.0,1.0
contig_18577_32,1.0,1.0,1.0
contig_18577_33,1.0,1.0,1.0
contig_18577_34,1.0,0.0,1.0
contig_18577_35,1.0,0.0,1.0
contig_18577_36,1.0,1.0,1.0
contig_18577_37,0.0,0.0,1.0
contig_18639_11,0.0,0.0,1.0
contig_18676_10,1.0,1.0,1.0
contig_18639_13,1.0,1.0,1.0
contig_18639_12,0.0,1.0,1.0
contig_18639_14,1.0,1.0,1.0
contig_18676_11,1.0,1.0,1.0
contig_18676_12,1.0,1.0,1.0
contig_18676_13,1.0,1.0,1.0
contig_18676_14,1.0,1.0,1.0
contig_18587_23,1.0,1.0,1.0
contig_18660_11,1.0,1.0,1.0
contig_18587_19,1.0,1.0,1.0
contig_18587_18,1.0,1.0,1.0
contig_18580_14,1.0,1.0,1.0
contig_18595_23,1.0,1.0,1.0
contig_18595_22,1.0,1.0,1.0
contig_18595_21,1.0,1.0,1.0
contig_18595_20,0.0,0.0,1.0
contig_18595_24,1.0,1.0,1.0
contig_18580_15,1.0,1.0,1.0
contig_18628_3,1.0,0.0,1.0
contig_18628_2,0.0,0.0,1.0
contig_18628_1,0.0,0.0,1.0
contig_18628_7,0.0,1.0,1.0
contig_18628_6,1.0,1.0,1.0
contig_18628_5,1.0,0.0,1.0
contig_18628_4,1.0,1.0,1.0
contig_18628_9,0.0,0.0,1.0
contig_18628_8,1.0,0.0,1.0
contig_18587_13,1.0,1.0,1.0
contig_18621_2,1.0,1.0,1.0
contig_18621_3,1.0,1.0,1.0
contig_18621_1,1.0,1.0,1.0
contig_18621_6,1.0,0.0,1.0
contig_18621_7,1.0,1.0,1.0
contig_18621_4,1.0,1.0,1.0
contig_18621_5,1.0,1.0,1.0
contig_18587_15,1.0,0.0,1.0
contig_18621_8,1.0,0.0,1.0
contig_18621_9,1.0,0.0,1.0
contig_18587_14,1.0,0.0,1.0
contig_18623_4,1.0,1.0,1.0
contig_18623_5,1.0,1.0,1.0
contig_18623_6,1.0,1.0,1.0
contig_18623_7,1.0,1.0,1.0
contig_18623_1,1.0,1.0,1.0
contig_18623_2,1.0,1.0,0.0
contig_18623_3,1.0,1.0,1.0
contig_18615_8,1.0,1.0,1.0
contig_18587_16,1.0,0.0,1.0
contig_18623_8,0.0,1.0,1.0
contig_18623_9,1.0,1.0,1.0
contig_18625_6,0.0,1.0,1.0
contig_18625_7,1.0,1.0,1.0
contig_18625_4,1.0,1.0,1.0
contig_18625_5,1.0,1.0,1.0
contig_18625_2,1.0,1.0,1.0
contig_18625_3,1.0,1.0,1.0
contig_18625_1,1.0,1.0,0.0
contig_18625_8,1.0,1.0,1.0
contig_18625_9,1.0,1.0,1.0
contig_18627_8,1.0,1.0,1.0
contig_18627_9,1.0,1.0,1.0
contig_18627_1,1.0,1.0,1.0
contig_18627_2,1.0,1.0,1.0
contig_18627_3,1.0,0.0,1.0
contig_18627_4,1.0,1.0,1.0
contig_18627_5,1.0,1.0,1.0
contig_18627_6,1.0,1.0,1.0
contig_18627_7,1.0,1.0,1.0
contig_18660_7,1.0,1.0,1.0
contig_18660_6,1.0,1.0,1.0
contig_18660_5,1.0,0.0,1.0
contig_18660_4,1.0,1.0,1.0
contig_18660_3,1.0,1.0,1.0
contig_18660_2,1.0,1.0,1.0
contig_18660_1,1.0,1.0,1.0
contig_18660_9,1.0,1.0,1.0
contig_18660_8,1.0,1.0,1.0
contig_18662_9,1.0,1.0,1.0
contig_18662_8,1.0,1.0,1.0
contig_18662_1,1.0,1.0,1.0
contig_18662_3,1.0,1.0,1.0
contig_18662_2,1.0,1.0,1.0
contig_18662_5,1.0,0.0,1.0
contig_18662_4,1.0,0.0,1.0
contig_18662_7,1.0,0.0,1.0
contig_18662_6,1.0,0.0,1.0
contig_18590_28,1.0,1.0,1.0
contig_18590_29,1.0,1.0,1.0
contig_18590_24,1.0,1.0,1.0
contig_18590_25,1.0,1.0,1.0
contig_18590_26,1.0,0.0,1.0
contig_18590_27,1.0,1.0,1.0
contig_18590_20,1.0,1.0,1.0
contig_18590_21,1.0,1.0,1.0
contig_18590_22,1.0,1.0,1.0
contig_18590_23,0.0,1.0,1.0
contig_18749_1,1.0,1.0,1.0
contig_18749_3,1.0,1.0,1.0
contig_18749_2,1.0,1.0,1.0
contig_18667_8,1.0,1.0,1.0
contig_18584_31,1.0,0.0,1.0
contig_18591_27,0.0,0.0,1.0
contig_18591_26,1.0,1.0,1.0
contig_18591_25,1.0,1.0,1.0
contig_18591_24,1.0,1.0,1.0
contig_18591_23,1.0,1.0,1.0
contig_18591_22,1.0,0.0,1.0
contig_18591_21,1.0,1.0,1.0
contig_18591_20,1.0,0.0,1.0
contig_18664_9,1.0,0.0,1.0
contig_18664_8,1.0,1.0,1.0
contig_18591_29,1.0,1.0,1.0
contig_18591_28,1.0,1.0,1.0
contig_18666_5,1.0,1.0,1.0
contig_18666_4,1.0,1.0,1.0
contig_18666_7,1.0,1.0,1.0
contig_18666_6,1.0,0.0,1.0
contig_18666_1,1.0,1.0,1.0
contig_18666_3,1.0,1.0,1.0
contig_18666_2,1.0,1.0,1.0
contig_18661_10,1.0,1.0,1.0
contig_18661_11,1.0,1.0,1.0
contig_18581_9,1.0,0.0,1.0
contig_18581_8,1.0,1.0,1.0
contig_18581_7,1.0,1.0,1.0
contig_18581_6,1.0,1.0,1.0
contig_18581_5,1.0,1.0,1.0
contig_18581_4,1.0,0.0,1.0
contig_18581_3,1.0,0.0,1.0
contig_18581_2,1.0,1.0,1.0
contig_18581_1,1.0,1.0,1.0
contig_18585_8,1.0,1.0,1.0
contig_18579_50,1.0,1.0,1.0
contig_18583_1,1.0,1.0,1.0
contig_18583_3,1.0,0.0,1.0
contig_18583_2,1.0,1.0,1.0
contig_18583_5,0.0,0.0,1.0
contig_18583_4,1.0,1.0,1.0
contig_18583_7,1.0,0.0,1.0
contig_18583_6,1.0,1.0,1.0
contig_18583_9,1.0,1.0,1.0
contig_18583_8,1.0,0.0,1.0
contig_18579_51,1.0,1.0,1.0
contig_18742_2,1.0,1.0,1.0
contig_18742_3,1.0,1.0,1.0
contig_18742_1,1.0,1.0,1.0
contig_18742_4,1.0,1.0,1.0
contig_18740_1,1.0,1.0,1.0
contig_18740_2,1.0,1.0,1.0
contig_18599_16,1.0,0.0,1.0
contig_18599_17,1.0,0.0,1.0
contig_18599_14,1.0,0.0,1.0
contig_18599_15,1.0,1.0,1.0
contig_18599_12,1.0,1.0,1.0
contig_18599_13,1.0,1.0,1.0
contig_18599_10,1.0,1.0,1.0
contig_18599_11,1.0,0.0,1.0
contig_18667_5,1.0,1.0,1.0
contig_18599_18,1.0,1.0,1.0
contig_18599_19,1.0,1.0,1.0
contig_18744_1,1.0,1.0,1.0
contig_18744_2,1.0,1.0,1.0
contig_18744_3,1.0,1.0,1.0
contig_18703_6,1.0,0.0,0.0
contig_18703_5,1.0,1.0,1.0
contig_18703_4,1.0,1.0,1.0
contig_18703_3,1.0,1.0,1.0
contig_18703_2,1.0,1.0,1.0
contig_18703_1,1.0,1.0,1.0
contig_18645_12,1.0,1.0,1.0
contig_18645_13,1.0,0.0,1.0
contig_18645_10,1.0,1.0,1.0
contig_18645_11,1.0,1.0,1.0
contig_18645_14,0.0,1.0,1.0
contig_18701_1,1.0,1.0,1.0
contig_18701_3,1.0,1.0,1.0
contig_18701_2,1.0,1.0,1.0
contig_18701_5,1.0,0.0,1.0
contig_18701_4,1.0,1.0,1.0
contig_18580_58,1.0,1.0,1.0
contig_18580_59,1.0,1.0,1.0
contig_18667_7,1.0,1.0,1.0
contig_18580_50,1.0,1.0,1.0
contig_18580_51,1.0,1.0,1.0
contig_18580_52,1.0,1.0,1.0
contig_18580_53,1.0,1.0,1.0
contig_18580_54,1.0,1.0,1.0
contig_18580_55,1.0,1.0,1.0
contig_18580_56,1.0,1.0,1.0
contig_18580_57,1.0,1.0,1.0
contig_18643_10,1.0,1.0,1.0
contig_18643_11,1.0,1.0,1.0
contig_18643_12,1.0,1.0,1.0
contig_18643_13,1.0,1.0,1.0
contig_18707_3,1.0,0.0,1.0
contig_18707_2,1.0,1.0,1.0
contig_18707_1,1.0,1.0,0.0
contig_18707_6,1.0,1.0,1.0
contig_18707_5,1.0,1.0,1.0
contig_18707_4,1.0,1.0,1.0
contig_18705_1,1.0,1.0,1.0
contig_18705_3,1.0,1.0,1.0
contig_18705_2,1.0,0.0,1.0
contig_18635_15,1.0,1.0,1.0
contig_18635_14,1.0,1.0,1.0
contig_18635_16,1.0,1.0,1.0
contig_18635_11,0.0,1.0,1.0
contig_18635_10,1.0,0.0,1.0
contig_18635_13,1.0,1.0,1.0
contig_18635_12,1.0,1.0,1.0
contig_18588_6,1.0,1.0,1.0
contig_18588_7,1.0,1.0,1.0
contig_18588_4,1.0,1.0,1.0
contig_18588_5,1.0,1.0,1.0
contig_18588_2,1.0,1.0,1.0
contig_18580_70,1.0,1.0,1.0
contig_18588_1,1.0,0.0,1.0
contig_18580_71,1.0,0.0,1.0
contig_18588_22,1.0,0.0,1.0
contig_18584_2,0.0,0.0,1.0
contig_18584_3,1.0,1.0,1.0
contig_18584_1,1.0,1.0,1.0
contig_18647_10,1.0,1.0,1.0
contig_18647_11,1.0,1.0,1.0
contig_18647_12,1.0,1.0,1.0
contig_18584_5,1.0,1.0,1.0
contig_18584_8,1.0,1.0,1.0
contig_18584_9,1.0,1.0,0.0
contig_18664_3,1.0,1.0,1.0
contig_18664_2,1.0,1.0,1.0
contig_18664_1,1.0,1.0,1.0
contig_18669_6,1.0,0.0,0.0
contig_18669_7,1.0,0.0,0.0
contig_18669_4,0.0,0.0,0.0
contig_18669_5,1.0,1.0,0.0
contig_18669_2,0.0,0.0,0.0
contig_18669_3,0.0,0.0,0.0
contig_18669_1,0.0,0.0,0.0
contig_18664_7,1.0,1.0,1.0
contig_18611_11,1.0,1.0,1.0
contig_18669_8,0.0,0.0,0.0
contig_18669_9,0.0,0.0,0.0
contig_18631_14,1.0,1.0,1.0
contig_18664_5,1.0,1.0,1.0
contig_18611_17,1.0,1.0,1.0
contig_18664_4,1.0,1.0,1.0
contig_18611_16,1.0,1.0,1.0
contig_18611_15,0.0,0.0,1.0
contig_18611_14,1.0,1.0,1.0
contig_18658_10,1.0,1.0,1.0
contig_18658_11,1.0,0.0,1.0
contig_18658_12,1.0,0.0,1.0
contig_18673_6,1.0,1.0,1.0
contig_18665_10,1.0,1.0,1.0
contig_18673_2,1.0,1.0,1.0
contig_18590_19,1.0,1.0,1.0
contig_18590_18,1.0,1.0,1.0
contig_18622_7,1.0,1.0,1.0
contig_18673_1,1.0,1.0,1.0
contig_18590_11,1.0,1.0,1.0
contig_18590_10,1.0,1.0,1.0
contig_18590_13,0.0,1.0,1.0
contig_18590_12,0.0,0.0,1.0
contig_18590_15,1.0,1.0,1.0
contig_18590_14,1.0,1.0,1.0
contig_18590_17,1.0,0.0,1.0
contig_18677_4,1.0,1.0,1.0
contig_18592_13,1.0,1.0,1.0
contig_18592_12,1.0,1.0,1.0
contig_18592_11,1.0,1.0,1.0
contig_18592_10,1.0,0.0,1.0
contig_18592_17,1.0,1.0,1.0
contig_18592_16,1.0,0.0,1.0
contig_18592_15,1.0,1.0,1.0
contig_18592_14,1.0,1.0,1.0
contig_18592_19,1.0,0.0,0.0
contig_18592_18,1.0,0.0,1.0
contig_18578_7,1.0,0.0,1.0
contig_18591_30,1.0,1.0,1.0
contig_18591_31,1.0,1.0,1.0
contig_18591_32,1.0,1.0,1.0
contig_18591_33,1.0,1.0,1.0
contig_18666_9,1.0,1.0,1.0
contig_18666_8,1.0,1.0,1.0
contig_18577_1,1.0,1.0,1.0
contig_18577_2,1.0,1.0,1.0
contig_18577_3,1.0,1.0,1.0
contig_18577_4,1.0,1.0,1.0
contig_18577_5,1.0,0.0,1.0
contig_18577_6,1.0,1.0,1.0
contig_18577_7,1.0,1.0,1.0
contig_18577_8,1.0,0.0,1.0
contig_18577_9,1.0,0.0,1.0
contig_18579_2,1.0,1.0,1.0
contig_18579_3,1.0,0.0,1.0
contig_18579_1,1.0,1.0,1.0
contig_18579_6,1.0,1.0,1.0
contig_18579_7,1.0,0.0,1.0
contig_18579_4,1.0,1.0,1.0
contig_18579_5,1.0,0.0,1.0
contig_18578_5,1.0,1.0,1.0
contig_18579_9,1.0,0.0,1.0
contig_18600_20,1.0,1.0,1.0
contig_18596_19,1.0,1.0,1.0
contig_18668_6,1.0,1.0,1.0
contig_18622_2,1.0,1.0,1.0
contig_18596_16,1.0,1.0,1.0
contig_18596_15,1.0,1.0,1.0
contig_18596_14,1.0,0.0,1.0
contig_18596_13,1.0,0.0,1.0
contig_18668_5,1.0,0.0,1.0
contig_18596_11,1.0,0.0,1.0
contig_18596_10,1.0,1.0,1.0
contig_18600_23,1.0,1.0,1.0
contig_18600_24,1.0,1.0,1.0
contig_18600_25,1.0,1.0,1.0
contig_18600_26,1.0,1.0,1.0
contig_18708_1,1.0,1.0,1.0
contig_18708_2,1.0,1.0,1.0
contig_18708_3,1.0,1.0,1.0
contig_18708_4,1.0,1.0,1.0
contig_18708_5,1.0,0.0,1.0
contig_18708_6,1.0,1.0,1.0
contig_18708_7,0.0,1.0,1.0
contig_18735_2,1.0,1.0,1.0
contig_18623_15,1.0,1.0,1.0
contig_18623_12,1.0,1.0,1.0
contig_18623_13,1.0,1.0,1.0
contig_18579_18,1.0,1.0,1.0
contig_18579_19,1.0,1.0,1.0
contig_18580_67,1.0,0.0,1.0
contig_18580_66,1.0,1.0,1.0
contig_18580_61,1.0,0.0,1.0
contig_18580_60,1.0,1.0,1.0
contig_18580_63,1.0,1.0,1.0
contig_18580_62,1.0,0.0,1.0
contig_18579_10,1.0,0.0,1.0
contig_18579_11,1.0,1.0,1.0
contig_18579_12,1.0,1.0,1.0
contig_18579_13,1.0,1.0,1.0
contig_18579_14,1.0,1.0,1.0
contig_18579_15,1.0,1.0,1.0
contig_18579_16,1.0,0.0,1.0
contig_18579_17,1.0,0.0,1.0
contig_18638_8,1.0,1.0,1.0
contig_18638_9,1.0,1.0,1.0
contig_18638_4,1.0,1.0,1.0
contig_18638_5,1.0,1.0,1.0
contig_18638_6,1.0,0.0,1.0
contig_18638_7,1.0,1.0,1.0
contig_18638_1,1.0,1.0,1.0
contig_18638_2,1.0,1.0,1.0
contig_18638_3,1.0,0.0,1.0
contig_18577_12,1.0,1.0,1.0
contig_18577_13,1.0,1.0,1.0
contig_18577_10,1.0,1.0,1.0
contig_18577_11,1.0,1.0,1.0
contig_18577_16,1.0,0.0,1.0
contig_18577_17,1.0,1.0,1.0
contig_18577_14,1.0,0.0,1.0
contig_18577_15,0.0,1.0,1.0
contig_18577_18,1.0,1.0,1.0
contig_18577_19,1.0,1.0,1.0
contig_18686_2,1.0,1.0,1.0
contig_18631_9,1.0,0.0,1.0
contig_18631_8,1.0,1.0,1.0
contig_18631_5,1.0,1.0,1.0
contig_18631_4,1.0,1.0,1.0
contig_18631_7,1.0,0.0,1.0
contig_18631_6,1.0,0.0,1.0
contig_18631_1,1.0,1.0,1.0
contig_18631_3,1.0,1.0,1.0
contig_18631_2,1.0,1.0,1.0
contig_18637_9,1.0,1.0,1.0
contig_18637_8,1.0,1.0,1.0
contig_18637_7,1.0,0.0,1.0
contig_18637_6,1.0,0.0,1.0
contig_18637_5,1.0,1.0,1.0
contig_18637_4,1.0,1.0,1.0
contig_18637_3,1.0,1.0,1.0
contig_18637_2,1.0,0.0,1.0
contig_18637_1,1.0,0.0,1.0
contig_18635_1,1.0,1.0,1.0
contig_18635_3,1.0,1.0,1.0
contig_18635_2,1.0,1.0,1.0
contig_18635_5,1.0,1.0,1.0
contig_18635_4,1.0,1.0,1.0
contig_18635_7,1.0,0.0,1.0
contig_18635_6,1.0,1.0,1.0
contig_18635_9,1.0,0.0,1.0
contig_18635_8,1.0,0.0,1.0
contig_18672_6,1.0,1.0,1.0
contig_18672_7,1.0,1.0,1.0
contig_18672_4,1.0,0.0,1.0
contig_18672_5,1.0,1.0,1.0
contig_18672_2,1.0,0.0,1.0
contig_18672_3,1.0,1.0,1.0
contig_18672_1,1.0,1.0,1.0
contig_18670_1,1.0,1.0,1.0
contig_18670_2,1.0,1.0,1.0
contig_18670_3,1.0,1.0,1.0
contig_18670_4,1.0,1.0,1.0
contig_18670_5,1.0,1.0,1.0
contig_18670_6,1.0,1.0,1.0
contig_18670_7,1.0,0.0,1.0
contig_18670_8,1.0,1.0,1.0
contig_18670_9,0.0,1.0,1.0
contig_18633_9,1.0,1.0,1.0
contig_18633_8,1.0,1.0,1.0
contig_18633_3,1.0,1.0,1.0
contig_18633_2,1.0,0.0,1.0
contig_18633_1,1.0,1.0,1.0
contig_18633_7,1.0,1.0,1.0
contig_18633_6,1.0,1.0,1.0
contig_18633_5,1.0,1.0,1.0
contig_18633_4,1.0,1.0,1.0
contig_18677_3,1.0,0.0,1.0
contig_18677_2,1.0,0.0,1.0
contig_18677_1,1.0,1.0,1.0
contig_18677_7,1.0,1.0,1.0
contig_18677_6,1.0,1.0,1.0
contig_18676_8,1.0,1.0,1.0
contig_18676_9,1.0,1.0,1.0
contig_18677_5,1.0,1.0,1.0
contig_18676_2,1.0,1.0,1.0
contig_18676_3,1.0,1.0,1.0
contig_18676_1,1.0,1.0,1.0
contig_18676_6,1.0,0.0,1.0
contig_18676_7,1.0,1.0,1.0
contig_18676_4,1.0,1.0,1.0
contig_18676_5,1.0,1.0,1.0
contig_18674_8,1.0,1.0,1.0
contig_18674_9,1.0,1.0,1.0
contig_18674_4,1.0,1.0,1.0
contig_18674_5,1.0,0.0,1.0
contig_18674_6,1.0,1.0,1.0
contig_18674_7,1.0,1.0,1.0
contig_18674_1,1.0,1.0,1.0
contig_18674_2,1.0,1.0,1.0
contig_18674_3,1.0,1.0,1.0
contig_18587_34,1.0,1.0,1.0
contig_18586_10,1.0,1.0,1.0
contig_18598_11,1.0,1.0,1.0
contig_18598_10,1.0,1.0,1.0
contig_18598_13,1.0,1.0,1.0
contig_18598_12,1.0,1.0,1.0
contig_18598_15,1.0,1.0,1.0
contig_18598_14,1.0,1.0,1.0
contig_18598_17,1.0,1.0,1.0
contig_18598_16,1.0,1.0,1.0
contig_18598_19,1.0,1.0,1.0
contig_18598_18,1.0,1.0,1.0
contig_18746_1,1.0,1.0,0.0
contig_18609_16,1.0,0.0,1.0
contig_18657_11,1.0,1.0,1.0
contig_18657_10,1.0,0.0,1.0
contig_18657_12,1.0,1.0,1.0
contig_18733_2,1.0,1.0,1.0
contig_18733_3,1.0,1.0,1.0
contig_18733_1,1.0,1.0,1.0
contig_18733_4,0.0,1.0,1.0
contig_18616_2,1.0,1.0,1.0
contig_18583_21,1.0,1.0,1.0
contig_18643_2,1.0,0.0,1.0
contig_18660_12,1.0,1.0,1.0
contig_18579_25,1.0,1.0,1.0
contig_18579_24,1.0,1.0,1.0
contig_18579_27,1.0,1.0,1.0
contig_18579_26,1.0,0.0,1.0
contig_18579_21,1.0,1.0,1.0
contig_18579_20,1.0,1.0,1.0
contig_18579_23,1.0,1.0,1.0
contig_18579_22,1.0,0.0,1.0
contig_18660_10,1.0,1.0,1.0
contig_18579_29,1.0,1.0,0.0
contig_18579_28,1.0,1.0,1.0
contig_18739_4,1.0,1.0,1.0
contig_18739_5,1.0,1.0,1.0
contig_18583_27,1.0,1.0,1.0
contig_18739_1,1.0,1.0,1.0
contig_18739_2,1.0,1.0,1.0
contig_18739_3,1.0,1.0,1.0
contig_18616_7,0.0,0.0,1.0
contig_18587_37,1.0,1.0,1.0
contig_18587_36,1.0,1.0,1.0
contig_18587_35,1.0,1.0,1.0
contig_18659_10,1.0,1.0,1.0
contig_18587_33,1.0,1.0,1.0
contig_18587_32,1.0,1.0,1.0
contig_18587_31,1.0,1.0,1.0
contig_18587_30,1.0,1.0,1.0
contig_18595_18,1.0,1.0,1.0
contig_18595_19,1.0,1.0,1.0
contig_18595_12,1.0,1.0,1.0
contig_18595_13,1.0,1.0,1.0
contig_18595_10,1.0,1.0,1.0
contig_18595_11,1.0,1.0,1.0
contig_18595_16,1.0,1.0,1.0
contig_18595_17,0.0,0.0,1.0
contig_18595_14,1.0,1.0,1.0
contig_18595_15,1.0,1.0,1.0
contig_18634_10,0.0,0.0,1.0
contig_18634_11,1.0,0.0,1.0
contig_18679_1,1.0,1.0,1.0
contig_18581_40,1.0,1.0,1.0
contig_18679_3,1.0,1.0,1.0
contig_18679_2,1.0,1.0,1.0
contig_18679_5,1.0,1.0,1.0
contig_18679_4,1.0,1.0,1.0
contig_18679_7,1.0,1.0,1.0
contig_18679_6,1.0,1.0,1.0
contig_18581_42,1.0,1.0,1.0
contig_18581_43,1.0,0.0,1.0
contig_18581_44,1.0,0.0,1.0
contig_18594_31,1.0,1.0,1.0
